title,images,category,description,price,sku
SF77CI- Ceramic Steam Iron,https://sanfordjapan.com/products/home_appliances/steam_iron/sf77ci_new1.jpg,sanfordjapan,"Dry | Spray | Steam | Burst Steam.
Self Cleaning Function.
380ml Water Tank Capacity.
Ceramic Sole Plate.
Adjustable Thermostat Control.
Flexible 180° Swivel Cord.
Function Indicator Light.
2200 Watts Power.",,
SF65CSI- Ceramic Steam Iron,https://sanfordjapan.com/products/home_appliances/steam_iron/sf65csi.jpg,sanfordjapan,"Non-Stick Coating Ceramic Sole Plate.
380ml Water Tank Capacity.
Dry | Spray | Steam | Burst Steam.
Self Cleaning Function.
Adjustable Thermostat Control.
Rubber Handle Soft Touch Grip.
Brochure",,
SF64CSI- Ceramic Steam Iron,https://sanfordjapan.com/products/home_appliances/steam_iron/sf64csi_new.jpg,sanfordjapan,,,
SF45CI - A - Ceramic Steam Iron,https://sanfordjapan.com/products/home_appliances/steam_iron/sf45ci_a.jpg,sanfordjapan,"Non-Stick Coating Ceramic Sole Plate.
380ml Water Tank Capacity.
Anti Calc & Anti-Drip Technology.
Dry | Spray | Steam | Burst Steam.
Self Cleaning Function.
Adjustable Thermostat Control.
360° Swivel Cord.
2200 Watts Power.
 Brochure    Manual",,
SF45CI- Ceramic Steam Iron,https://sanfordjapan.com/products/home_appliances/steam_iron/sf45ci_new.jpg,sanfordjapan,"Dry, Spray, Steam, Burst Steam.
Rubberized Handle.
320ml Water Tank Capacity.
Adjustable Thermostat Control.
360° Swivel Cord.
2200 Watts Power.
Self-cleaning Function.
Ceramic Coating Soleplate.
Brochure    Manual",,
SF4725ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4725el.jpg,sanfordjapan,"Housing - ABS, Switch Mode - Off, Bright and Super Bright
Lighting Source - 3W PLC, 15pcs LED. Lifetime 100000 Hours
Luminous Flux - Super Bright 240-270 Lumens
Bright 65-75 Lumens
Current - 650mA, Voltage - 6V, Charging Time - 6 Hours
Working Time - Super Bright 11 Hours
Bright 48 Hours with Effective Efficiency
Battery - 6V / 5.5Ah Rechargeable Lead Acid Battery
Charging - AC - Adaptor (Built in), Red LED - Charge Indicator
Green LED - Full Charge, Color - Dark Red and Black
Protection - Overcharge Protection and Deep Discharge Protection .",,
SF8901WP - Water Purifier,https://sanfordjapan.com/products/white_goods/water_dispenser/sf8901wp_new_1.jpg,sanfordjapan,"2-in-1 RO Water Purifier, Direct RO Drinking Water.
UV Reverse Osmosis Water Filtration System.
5 Stages Filtration with 10 Inch Large Filters.
2-way Water Outlets - Hot and Normal.
SUS #304 Food Grade Stainless Steel Water Tank.
4 L Normal & 0.8L Hot Water Tank Capacity.
Strong PBS Body, Antibacterial Material.
Indication Light Display.
75G High Flow, Overheat Protection.
Child Lock Function, Heating Power: 550W.
Heating Power: 550Watts, Total Power: 580 Watts.
Brochure",,
SF8900WP - Water Purifier,https://sanfordjapan.com/products/white_goods/water_dispenser/sf8901wp.jpg,sanfordjapan,"Completlely ﬁlters out and pevents scale.
Carcinogenic - compounds of chlorine.
Virus and bacterial micro-organisms.
Undesirable taste and odors, such as chlorine etc.
PP Filter Cartridge, Granular Carbon Filter Cartridge.
Block Carbon Filter Cartridge, Reverse Osmosis Membrane.
Post inline Carbon FIlter cartridge.",,
SF1403WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1403wd.jpg,sanfordjapan,"Top Loading Water Dispenser with Cabinet Storage.
3 Taps (Normal, Hot & Cold).
High Efficient Compressor Cooling.
SUS 304 Stainless Steel Water Tank.
Power, Heating & Cooling Indication.
Cold Tank Capacity: 2.8L.
Hot Tank Capacity: 0.6L.
Cooling Power: 100W.
Heating Power: 420W.
Cooling Gas: R134a/45g.
Cold Temperature: 5-10°C.
Hot Temperature: 85-95°C.
Brochure",,
SF1404WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1404wd.jpg,sanfordjapan," Desktop Water Dispenser.
 Hot & Normal Water Dispense.
 550 Watts Heating Power.
 0.6 Liter Hot Tank Capacity.
 Stainless Steel Tank.
Brochure    Manual",,
SF1405WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1405wd.jpg,sanfordjapan," 2 in 1 Water Dispenser, Hot & Cold.

Cup Push Water Tap Outlet.
5 Stage Reverse Osmosis Purifying System.
Durable and Thicker ABS Body.
#304 Food Grade Stainless Steel Water Tank.
2.8L Cold & 0.6L Hot Water Tonk Capacity.
Hlgh-quoltty Self-Priming Pump.
High Efficient Compressor Cooling.
Antibacterial Matertal.
Overheat Protection, Child Lock Function.
Hot Water ≥ 900 C 4L/H, Cold Water ≤ 100 C 2L/H.
TotalPower. 520 Watts.
Brochure",,
SF1406WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1406wd.jpg,sanfordjapan,"Hot & cold standing water dispenser
Cooling tank - R134a/32g. Water proof - IPXO
Storage / Fresh cabinet option, Child lock 
Double power switch for hot and cold
Hot water: 85°C - 95°, Cold water:5°C - 10°C.
LED light indicators for hot & cold water functions
Stainless steel 304# grade, 500Watts.
High efficiency compressor cooling
Auto cut-off system, 500Watts. ",,
SF1407WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1407wd.jpg,sanfordjapan,"2 In 1 Water Dispenser with Cabinet Storage.
Hot And Cold Cup Push Water Tap.
5 Stage Reverse Osmosis Purifying System.
Durable and Thicker ABS Body.
#304 Food Grade Stainless Steel Water Tank.
2.8L Cold & 0.6L Hot Water Tank Capacity.
High Efficient Compressor Cooling.
Heating Power: 420W, Cooling Power: 100W.
Total Power: 520 Watts.
Brochure",,
SF1408WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1408wd_new.jpg,sanfordjapan,"Bottom Load Waster Dispenser.
3 Taps (Normal, Hot & Cold).
High Efficient Compressor Cooling.
Stainless Steel Water Tank.
Water Shortage, Heating & Cooling Indication lights.
580 Watts.
Heating Capacity: 85-95°C.
Cooling Capacity: ≤6-10°C.
Heating Power: 500W.
Cooling Power: 80W.
Over-Current Protection.
Automatic Thermostat.
Brochure    Manual",,
SF1410WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1410wd.jpg,sanfordjapan,"Hot & cold standing water dispenser
Compressor cooling, Anti-bacterial material.
Strong ABS plastic with metal body, Child lock 
Strong water heating and chilling function
#304 food grade stainless tank water tank.
Storage cabinet, LED light indicators.
Heating Power: 450W, Cooling: 100W.
Removable drip tray for easy clean up.
Auto cut-off system .
Hot water: 85°C - 95°C, 5L/Hour.
Cold water:5°C - 10°C, 2L/Hour.",,
SF1411WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1411wd.jpg,sanfordjapan,"Compressor cooling R134a gas frozon free
Safe for the enviornment, Stainless steel hot and cold tank
Hot & cold standing water dispenser
Storage / Refrigerator, Double power switch for hot and cold
LED light indicators for hot and cold water functions
Removable drip tray for easy clean up, High efficiency compressor cooling.",,
SF1412WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1412wd_new1.jpg,sanfordjapan,"Top Loading Water Dispenser with Cabinet Storage.
3 Taps (Normal, Hot & Cold). 
High Efficient Compressor Cooling.
SUS 304 Stainless Steel Water Tank.
Power, Heating & Cooling Indication.
Cold Tank Capacity: 3L.
Hot Tank Capacity: 1L.
Cooling Power: 95W.
Heating Power: 500W.
Cooling Gas: R134a/45g.
Cold Temperature: 5-10ºC.
Hot Temperature: 85-95ºC.
Brochure",,
SF1413WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1413wd_new.jpg,sanfordjapan,"Desktop Water Dispenser.
With Hot & Cold Function.
Hot & Cold Dispense.
Compressor Cooling.
#304 Food Grade Stainless Steel Tank.
Child Lock Function.
Input Power: 520 Watts.
Hot Water ≥ 900 C 5L/H.
Cold Water ≤ 100 C 2L/H.
Brochure",,
SF1414WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1414wd.jpg,sanfordjapan,"Hot,Cold, Normal 3 Taps Water Dispenser.
Storage Cabinet, Stainless steel inner tanks.
Fast compressor cooling
CFC Free , Automatic temperature control.
Heating power : 550 Watts.
Cooling Ampere : 0.6A
AC 220-240V~50/60Hz, 630watts.
Protection of anti electric shock.",,
SF1415WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1415wd.jpg,sanfordjapan,"Hot,Cold, Normal 3 Taps Water Dispenser.
Storage Cabinet, Stainless steel inner tanks.
Fast compressor cooling
CFC Free , Automatic temperature control.
Heating power : 550 Watts.
Cooling Ampere : 0.6A
AC 220-240V~50/60Hz, 630watts.
Protection of anti electric shock.",,
SF1416WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1416wd.jpg,sanfordjapan,"Hot and Cold Water Dispenser.
Compressor cooling, Child lock function.
Hot water: 85°C - 95°, Cold water:5°C - 10°C.
Water dispenser with cabinet.
Stainless steel 304# grade, 500Watts. ",,
SF1417WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1417wd.jpg,sanfordjapan,"Hot and Cold Water Dispenser.
Compressor cooling, Child lock function.
Hot water: 85°C - 95°, Cold water:5°C - 10°C.
Water dispenser with refrigerator.
Stainless steel 304# grade, 500Watts. ",,
SF1418WD - Water Dispenser,https://sanfordjapan.com/products/white_goods/water_dispenser/sf1418wd.jpg,sanfordjapan,"Hot,Cold, Normal 3 Taps Water Dispenser.
Compressor cooling, Child lock function.
Stainless steel food grade water tanks.
Anti bacterial material,CFC free.
Overheat protection, Anti overflow design.
Low noise design, With cabinet.
AC 220-240V~50/60Hz, 630watts.",,
SF3000ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3000alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3001ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3001alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3002ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3002alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3003ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3003alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3004ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3004alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3005ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3005alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3006ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3006alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3007ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3007alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3008ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3008alc.jpg,sanfordjapan,"Mechanical bell alarm, Night illuminating radium coated dial, ABS material / 2xAA battery.",,
SF3009ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3009alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3010ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3010alc.jpg,sanfordjapan,"3 Hand analog display.
Mechanical bell alarm.
Night illuminating radium coated dial.
ABS material / 2xAA battery.",,
SF3011ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3011alc.jpg,sanfordjapan,"3 Hand analog display.
LED clock, BB alarm tone.
LED light, Snooze mode.
2xAA battery.",,
SF3012ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3012alc.jpg,sanfordjapan,"3 Hand analog display.
LED clock, BB alarm tone.
LED light, Snooze mode.
2xAA battery.",,
SF3013ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3013alc.jpg,sanfordjapan,"3 Hand analog display.
LED clock, BB alarm tone.
LED light, Snooze mode.
2xAA battery.",,
SF3014ALCAlarm Clock,https://sanfordjapan.com/products/home_appliances/alarm_clock/sf3014alc.jpg,sanfordjapan,"3 Hand analog display.
LED clock, BB alarm tone.
LED light, Snooze mode.
2xAA battery.",,
SF1530PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1530ps.jpg,sanfordjapan,"Equipped with high precision strain gauge sensor system.
Capacity: 180kg / 28st: 5lb / 397lb • Division 0.1kg / 0.2lb.
Accuracy: 50kg: ±0.3kg; 100kg: ±0.4kg; 150kg: ±0.5kg;.
Power Source:   3V (1x CR2032 Lithium Battery).
Auto-ON and Auto-OFF, Digital LCD With Blue Backlight.
Measurement Unit : Kilogram / Stone/ Pound.
6mm tempered glass, Overload and low battery indication.
Working Environment: Temperature: 5º to 40º.
Relative Humidity: ≤90% RH, Atmospheric pressure: 86kPa to 106kPa.",,
SF1529PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1529ps.jpg,sanfordjapan,"Equipped with high precision strain gauge sensor system.
Capacity: 180kg / 28st: 5lb / 397lb • Division 0.1kg / 0.2lb.
Accuracy: 50kg: ±0.3kg; 100kg: ±0.4kg; 150kg: ±0.5kg;.
Power Source:   6V (2 x CR2032 lithium Batteries).
Auto-ON and Auto-OFF, Digital LCD With Blue Backlight.
Measurement Unit : Kilogram / Stone/ Pound.
6mm tempered glass, Overload and low battery indication.
Working Environment: Temperature: 5º to 40º.
Relative Humidity: ≤90% RH, Atmospheric pressure: 86kPa to 106kPa.",,
SF1528PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1528ps.jpg,sanfordjapan,"Equipped with high precision strain gauge sensor system.
Capacity 150kg / 23st: 8lb / 330.6lb, Division 0.1kg / 0.2lb.
Accuracy: 50kg: ±0.3kg; 100kg: ±0.4kg; 150kg: ±0.5kg.
Power Source:   4.5V (3 x AAA Batteries), Auto ON-OFF.
Measurement Unit : Kilogram / Stone/ Pound.
Digital LCD With Blue Backlight, 5mm tempered glass.
Overload and low battery indication.",,
SF1525FPSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1525fps_new.jpg,sanfordjapan,"Weight, BMI, Fat, Water, Muscle, Bone, BMR, Visceral Fat, Protein, Obesity Degree, Body Age & Lean Body Weight Scale.
High Precision Strain Gauge Sensors System.
5mm Tempered Glass Platform.
Big LCD Display,  8 Users Memory.
Overload Indication, Low Battery Indication.
Auto On /Off (10 seconds cut off).
Capacity: 5-180 kg.
Unt: Kg, lb, St, Power: 2 x AAA Batteries.
Direct Data Transfer to “Fitgo” Application Compatible with iOS 8.0 & Android 4.3 and Above.
Brochure    Manual",,
SF1524FPSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1524fps.jpg,sanfordjapan," Equipped with high precision strain gauge sensor system with 6mm tempered glass platform and 18mm super slim design.
 LCD size:74x28mm (1.0 inches), Anti-slip TPU feet. 
  Method of Measurement:BIA (bio-electrical impedance analysis), Body fat, water, muscle division:0.1%;  Bone mass:0.1kg;  BMR(Basal metabolic rate), Baby Scale Mode.
 Low power/Over load indication, Auto on/Auto off.
  Product weight:1400g, Capacity: 180kg/400lb.",,
SF1514FPSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1514fps.jpg,sanfordjapan,"Measure body muscle percentage & body bone percentage
Measure body fat percentage & body hydration percentage
Measure body fat percentage / Water percentage by BIA principle
Body fat & hydration monitor scale
Body fat and water percentage differential resolution : 0.1%
Division: 100G/0.2LB.",,
SF1515FPSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1515fps.jpg,sanfordjapan,"Measure body muscle percentage & body bone percentage
Measure body fat percentage & body hydration percentage
Calculate calorie needed per day for reference
Memory:12 Persons / Auto on start
Power:1X3V lithium cell (CR2032) included 
Touch Button / Division: 100G/0.2LB.",,
SF1506PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1506ps.jpg,sanfordjapan,"Slip-resistant guarantees a safe and comfortable footing 
Slip-resistant rubber feet give additional stability
Extremely low platform makes the scale easy to step on
High-quality glass surface  that protects the scales against damage caused by knocks or scratches
Energy saving Automatic Switch off
Making upto 12,000 weighings possible with just one set of batteries
Low battery indicator / Capacity: 150kg / 330lbs
The weight is easily legible with large LCD digits.",,
SF1507PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1507ps_new.jpg,sanfordjapan,"High Precision Strain Gauge Sensors System.
6mm Tempered Glass Platform.
LCD Display, Overload Indication.
Low Battery Indication.
Durable and Safe Glass Weighing Platform.
Skid Resistant Feet, 4 High-Precision Sensors.
Auto On /Off (10 seconds cut off).
Capacity: 5-180 kg.
Unt: Kg, lb, St, Power: 3V, CR2032 Battery.
Download Brochure.",,
SF1509PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1509ps.jpg,sanfordjapan,"Slip-resistant guarantees a safe and comfortable footing 
Slip-resistant rubber feet give additional stability
Glass platform makes the scale easy to step on
High-quality glass surface  that protects the scales against damage caused by knocks or scratches
Energy saving Automatic Switch off
16mm height super thin design, 6mm Tempered glass
Capacity: 180kg, Graduation: 0.1kg, 0.2lb - KG-LB-ST Switch
Battery : 1 x CR2032, Low battery indication, LCD Display ",,
SF1510PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1510ps.jpg,sanfordjapan,"Slip-resistant guarantees a safe and comfortable footing 
Slip-resistant rubber feet give additional stability
Glass platform makes the scale easy to step on
High-quality plastic with, Enhanced surface hardness that protects the scales against damage caused by knocks or scratches
Energy saving Automatic Switch off
Upto 12,000 weighing, Capacity: 150kg / 330lbs, LCD display.",,
SF1513IPSInfrared Personal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1513ips.jpg,sanfordjapan,"Glass electronic personal scale with infrared data transmission
Equipped with high precision strain gauge sensors system
Intelligent wireless power on, Power : 2 x 3V lithium cell (CR2032)
Detachable remote reciever to display weighing results
Max weight 150kg / 330Lbs, Auto on
6mm tempered glass platform, Division: 100G/0.2LB",,
SF1527BSBathroom Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1527bs.jpg,sanfordjapan," Equipped with high precision strain gauge sensor system, With 6mm tempered glass platform:300x300x6mm.
 LCD size:74x38mm, 18mm super slim design With clear glass.
Low power/Over load indication, Auto on/Auto off.
Product size: 300x300x20mm/Product weight: 1500g approx.
Capacity: 180KG/400LB/24ST/Division: 0.1kg/0.2lb.
Power: Lithium cell battery included.",,
SF1526BSBathroom Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1526bs.jpg,sanfordjapan," Equipped with high precision strain gauge sensor system, With 6mm tempered glass platform:300x300x6mm.
 LCD size:74x38mm, 18mm super slim design.
With two colors pattern silk print, Low power/Over load indication.
Product size: 300x300x18mm/Product weight: 1500g approx.
Capacity: 180kg/400lb/Division: 0.1kg/0.2lb, Auto on/off .
Power: Lithium cell battery included.",,
SF1520SEBSSolar Electronic Bathroom Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1520sebs.jpg,sanfordjapan,"6mm Tempered glass, Auto power off.
 Unit : KG/LB, Overload indicator.
Dimensions : 320 x 320 x 25mm, LCD Size : 80 x 40mm.
Capacity: 180kg/396LB, Graduation : 0.1kg, 0.2LB.
Big LCD display, Power by SOLAR.
High-precision strain sensor. ",,
SF1519BSBathroom Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1519bs_new1.jpg,sanfordjapan,"Tempered Glass Platform: 300x300x6mm.
Capacity / Division: 180kg/100g.
Unit: kg, lb, st: lb.
LCD Display 73x29mm with Backlight.
Step on the Scale to weight Directly.
Auto Zero & Auto off Function.
Overload Indication.
Low Battery Indication.
Power by 3xAAA Batteries.
Download Brochure    Manual",,
SF1518BSBathroom Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1518bs.jpg,sanfordjapan,"Capacity: 180kg, 5mm Tempered glass, Big LCD display
Touch sensor button, Auto power off
Low battery indication, Battery : 2x AAA.",,
SF1501PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1501ps.jpg,sanfordjapan,"Slip-resistant and pleasantly soft rubber covering
Guarantees a safe and comfortable footing
Slip-resistant rubber feet give additional stability
Extremely low platform makes the scale easy to step on
High-quality plastic with enhanced surface hardness that protects the scales against damage caused by knocks or scratches
Capacity: 130kg / 300lbs.",,
SF1502PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1502ps.jpg,sanfordjapan,"Slip-resistant and pleasantly soft rubber covering
Guarantees a safe and comfortable footing
Slip-resistant rubber feet give additional stability
Extremely low platform makes the scale easy to step on
High-quality plastic with enhanced surface hardness that
protects the scales against damage caused by knocks or scratches
Capacity: 130kg / 300lbs.",,
SF1503PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1503ps.jpg,sanfordjapan,"Slip-resistant guarantees a safe and comfortable footing
Slip-resistant rubber feet give additional stability
Extremely low platform makes the scale, Easy to step on
High-quality plastic with enhanced surface hardness that protects the scales against damage caused byknocks or scratches
Capacity: 120kg / 260lbs.",,
SF1505PSPersonal Scale,https://sanfordjapan.com/products/personal_gadgets/personal_scale/sf1505ps.jpg,sanfordjapan,"Slip-resistant and pleasantly soft rubber covering guarantees a safe and comfortable footing
Slip-resistant rubber feet give additional stability
Extremely low platform makes the scale, Easy to step on
High-quality plastic with enhanced surface hardness that protects the scales against damage caused by knocks or scratches
Capacity: 120kg / 260lbs.",,
SF919BFNRecharageable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf919bfn.jpg,sanfordjapan,"
12” Rechargeable box fan with LED lights.
3 Speed Fan High, Medium & Low).
7 hours continuous working on low speed.
5 hours continuous working on medium speed.
4 hours continuous working.
6V, 4500mAh Sealed lead acid rechargeable battery.
Overcharge & Over discharge protection.
AC/DC working, RPM: 1500.
24 pcs SMD LED, 8 Hours high bright.
24 hrs Low bright, 4 hours timer  * Power: 24W. ",,
SF918RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf918rtf_new.jpg,sanfordjapan,"14” Rechargeable table fan with Music & LED Table Light
                        28pcs SMD LED, 400 Lumens, AC/DC Operation.
Durable ABS Body Material.
5 High Quality PP Blades, High Speed 1640RPM.
3 Speed Option (High, Middle, Low).
40 Watts, 100% Copper Motor, Blade Sweep - 711.2mm.
Fan working time: Low - 20 Hours, High - 4 Hours.
LED Working Time - 40 Hours, Charging Time - 12 Hours.
USB Mobile Charging. Bluetooth, USB, SD/TF Card and FM Radio.
Brochure    Manual    Video",,
SF6658RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf6658rtf.jpg,sanfordjapan,"13pcs bright LED light, Light source: 13 pcs 0.1W LED.
Fan blade: 6 inch for 3 blades, Brushless motor .
 Charge time: 12-15hours.
Duration: 2 hours high speed / 4 hours middle speed / 7 hours low speed.
Light: 2.5 hours strong light / 9 hours middle light / 5 hours weak light .
4V-3Ah Rechargeable Lead-acid Battery.",,
SF6659RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf6659rtf.jpg,sanfordjapan,"13pcs bright LED light, Light source: 13 pcs 0.1W LED.
Fan blade: 6 inch for 3 blades, Brushless motor .
 Charge time: 12-15hours.
Duration: 2 hours high speed / 4 hours middle speed / 7 hours low speed.
Light: 2.5 hours strong light / 9 hours middle light / 5 hours weak light .
4V-3Ah Rechargeable Lead-acid Battery. USB Charging.",,
SF916RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf916rtf.jpg,sanfordjapan,"14 inches Rechargeable Fan
Powerful 6 dimentional 12 LED lights.
3 speed cool breeze fan blowing negative ions.
Dim, Bright & High bright LED adjustments.
LCD monitor, Upto 9 hours timer.
USB2 function for charging mobiles.
Rotation oscillation function, Charge indicator.",,
SF6657RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf6657rtf.jpg,sanfordjapan,"12” Rechargeable table fan.
                        2 speed fan with adjustable wind direction.
                        USB mobile charge function, FM radio, MP3 Player/SD Card..
                        LED indicator, Solar Charging Port.
                        16pcs LED, LED working time : 7 hours high, 20 hours low.
                        Fan working time : 7 hours high, 10 hours low.
                        Sealed lead acid rechargeable battery.",,
SF6656RTFRechargeable Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf6656rtf.jpg,sanfordjapan,"12 inch Rechargeable oscillating fan with LED Lights.
                        32pcs LED light with strong and weak functions.
                        LED indicator, 3 speeds revolving fan.
                        Fan working time : 3.5 hours high, 5.5 hours medium, 8 hours low.
                        USB mobile charging function.",,
SF917RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf917rtf.jpg,sanfordjapan,"12” Rechargeable Oscillating table fan with LED lights.
                        Advanced BLDC motor for strong airflow.
						Remote control, 60% Energy Saving, AC and DC power operated.
                        Adjustable Fan speed, 12pcs LED light
                        Fan working time : 6 hours high, 13 hours low.
						Charging time: 15-18 hours, Over charge and discharge protection.",,
SF6655RTFRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf6655rtf.jpg,sanfordjapan,"12” Rechargeable table fan.
                        2 speed fan with adjustable wind direction.
                        USB mobile charge function, FM radio, MP3 Player/SD Card..
                        16pcs LED, AC and DC power operated.
                        Fan working time : 4-5 hours high, 6-7 hours low.
                        Charging time: 8-10 hours, Over charge and discharge protection.",,
SF925BFNRechargeable Box Fan,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf925bfn.jpg,sanfordjapan,"Rechargeable Oscillating box fan.
						Super slim design. Beautiful & elegant DC motor.
                        5 speed control, Low carbon and enery saving.
                        LED Display, Remote control.
                        5 AS blade for comfortable breeze large angle.
						Pitching angle adjustment.",,
SF968RTF - Rechargeable Fan With Light,https://sanfordjapan.com/products/home_appliances/rechargeable_fan/sf968rtf.jpg,sanfordjapan," 12 inch Rechargeable oscillating fan with LED Lights.
2 speeds fan function with adjustable direction.
4D LED reflector, 24 pcs high power LED.
Charge time: 12-15 hours.
LED Duration : 6.5 hours (Strong light), 20 hours (normal light).
FAN Duration : 3.5 hours (DC high speed), 5.5 hours (DC low speed).
4.5Ah Sealed lead-acid rechargeable battery.
Over charge and discharge protection.",,
